puma_geoid,STATEFIP,mean_val_2007,mean_val_2009,mean_val_2019,mean_val_2021,med_val_2007,med_val_2009,med_val_2019,med_val_2021,med_inc_2007,med_inc_2009,med_inc_2019,med_inc_2021,n_hh_2007,n_hh_2009,n_hh_2019,n_hh_2021,pct_chg_0709,pct_chg_1921,pct_chg_0721,abs_gain_0721,recovered_07,decimated
4702800,47,114983.6633502406,111775.06201678587,179799.23678431794,186800.9721306845,85000,80000,150000,150000,41600,48300,64700,78100,1260,1260,1102,1062,-2.7904845262072766,3.8941963667875004,62.458706470055795,71817.3087804439,1,FALSE
4702900,47,160725.191882221,138491.41122521475,157730.65292650537,198576.19761129207,112500,110000,130000,135000,59000,51500,60000,64400,870,913,1294,1324,-13.833413665045805,25.89575578807671,23.550138771530097,37851.00572907107,1,TRUE
4703000,47,167096.92838906322,176873.12815397253,160976.67746198643,213559.94168286587,137500,150000,130000,175000,65000,62000,65000,70000,1237,1234,753,834,5.850616082030374,32.66514444820532,27.806024767624475,46463.01329380265,1,FALSE
4703201,47,209576.90694289873,200667.08493906067,198148.8262135321,209476.36274848922,187500,155000,120000,150000,82100,75000,72000,80200,1454,1394,650,679,-4.2513376754174645,5.716681118640679,-0.04797484411624682,-100.54419440950733,0,FALSE
4703202,47,297380.5480545271,302841.2208166407,246069.12222399743,292928.01690669905,225000,250000,160000,200000,114800,110700,85000,86800,1190,1165,603,659,1.8362575487325976,19.04298038664349,-1.4972502999798183,-4452.531147828035,0,FALSE
4800100,48,77677.59651237089,93437.44241846622,138803.3826316502,138486.58515161098,55000,75000,100000,102000,52000,56670,66070,66410,2032,1977,2096,1886,20.288791895853045,-0.22823469719027906,78.28381846180795,60808.988639240095,1,FALSE
4800200,48,95685.36419222473,106573.47440716506,153228.0321196441,156905.82541674134,75000,75000,100000,99000,41150,55000,59000,65000,742,781,829,733,11.379075898239705,2.400209182498359,63.98100873768874,61220.461224516606,1,FALSE
4800300,48,149970.6654991243,165952.78664750984,213566.73993999106,244536.80456784778,137500,135000,180000,200000,76300,76000,98000,98700,985,995,1274,1067,10.65683151781364,14.501351959841136,63.05642423736239,94566.13906872348,1,FALSE
4800400,48,70543.47699746612,71160.7512758497,107600.0660158184,134430.52476572918,55000,55000,89000,95000,50000,49000,67200,68000,1407,1407,1538,1439,0.8750267277097183,24.935355286832632,90.56407549993297,63887.04776826306,1,FALSE
4800501,48,106301.1199541436,108544.16334106728,150988.56765834932,179216.62064405726,85000,88000,130000,150000,52500,55500,77800,77200,501,465,476,501,2.1100844355085644,18.695490276840832,68.59335134132931,72915.50068991365,1,FALSE
4800502,48,141630.38825490215,135406.04135345324,201357.03522638642,234603.2278865689,112500,110000,180000,210000,62500,62000,92000,90000,1179,1184,1473,1386,-4.394782064881807,16.51106584023929,65.6446972837051,92972.83963166675,1,FALSE
4800600,48,110337.71401906652,121921.23020999457,197675.41552058634,224683.98586776265,85000,90000,170000,170000,65000,60000,77900,86040,1820,1814,2004,1818,10.498238334832998,13.663090210812573,103.63298973996952,114346.27184869612,1,FALSE
4800700,48,99876.71215911624,107637.87206421957,152979.9398375336,161794.82179699827,85000,90000,130000,137000,59500,61100,74200,75700,971,840,941,1036,7.770740283018944,5.762116241401432,61.99454136940214,61918.10963788202,1,FALSE
4800800,48,145967.07314774676,142530.19210699238,201370.011090044,259247.9490156617,112500,100000,160000,200000,63600,62200,82000,83000,1380,1479,2254,2147,-2.354559125314237,28.742084093016803,77.60714346395977,113280.87586791493,1,FALSE
4800900,48,99870.01170358529,110497.80689489873,269523.0874165356,330632.48582509224,75000,90000,250000,280000,55600,60000,104620,115000,1134,1167,1696,1694,10.641628062342473,22.673159095315224,231.06282875625485,230762.47412150697,1,FALSE
4801000,48,99064.52910686552,114848.76589907295,149996.7228443656,211775.95241951448,85000,90000,125000,160000,51500,56300,69600,69300,1576,1416,1763,1595,15.933288064368876,41.18705289264892,113.77576245384653,112711.42331264896,1,FALSE
4801100,48,113293.56407955152,108229.37910824943,144476.74634456454,203379.10292571946,85000,85000,120000,150000,55800,57100,67000,70000,1046,1035,1087,1030,-4.469967038680296,40.76943734646259,79.51514243378594,90085.53884616794,1,FALSE
4801200,48,117680.8844322374,120762.83437202386,166635.77506614945,195632.73515590237,95000,90000,147000,150000,53220,53000,86200,71000,1540,1690,869,951,2.618904467497518,17.40140139669407,66.24002793635607,77951.85072366496,1,FALSE
4801300,48,126683.59016894399,147960.24521706186,173800.30552254998,199995.78942339847,112500,120000,150000,160000,61000,63920,75000,73200,1264,1294,1270,1226,16.795115310312514,15.072173677767047,57.87032018644723,73312.19925445448,1,FALSE
4801400,48,160880.73596246884,151835.05324733764,211611.69444357586,304491.1462951235,112500,119000,205000,275000,60700,72000,96000,97100,1575,1386,1238,1134,-5.622601525916335,43.89145509928943,89.26513760240188,143610.41033265466,1,FALSE
4801600,48,79561.47091728916,88681.70986523923,180846.44937567675,195914.09892368436,55000,70000,160000,160000,48500,47640,75500,81100,953,937,779,759,11.463135161781167,8.331736453784181,146.2424294887076,116352.6280063952,1,FALSE
4801700,48,107221.3564899028,101704.18546138676,152888.54969883047,160879.97654480752,85000,79000,120000,125000,49000,52800,73900,75000,994,1015,1241,1180,-5.145589655952167,5.2269622948998284,50.044712929888966,53658.62005490472,1,FALSE
4801800,48,117311.6426392156,111169.45404042762,160430.35072366206,174265.3528180851,85000,80000,125000,150000,52860,53000,63600,67000,1242,1141,1091,1096,-5.235787736497635,8.623681262315229,48.549068871217656,56953.710178869514,1,FALSE
4802101,48,236171.97721097185,237094.75913718058,247834.41836829638,288057.8626136908,187500,200000,218000,275000,93000,105000,100000,115000,2099,2152,1628,1554,0.39072456313663745,16.229966971585046,21.96953508856362,51885.88540271894,1,FALSE
4802102,48,240701.58153347732,249353.38769393993,199847.25648104286,225272.26473026202,187500,200000,165000,220000,97100,110500,87000,97000,1993,2005,1426,1357,3.5944118461304333,12.722220308103617,-6.410143508371323,-15429.316803215304,0,FALSE
4802301,48,120948.48509979543,129987.80432933698,248524.5976958684,290996.5904054008,85000,80000,250000,275000,42800,44130,102500,111000,359,352,801,749,7.473693632527224,17.08965354065573,140.5954817584507,170048.10530560534,1,FALSE
4802302,48,269213.91572705086,292113.41650251695,207177.26415835362,225973.20215978767,187500,260000,175000,200000,75400,97000,80000,71000,537,492,590,554,8.506061328079085,9.072394153765634,-16.061841918715615,-43240.713567263185,0,FALSE
4802303,48,83896.04807004172,79474.31500678117,208415.546454782,224543.45355544772,85000,79000,180000,200000,40000,36500,97300,89600,920,880,813,774,-5.270490285274244,7.7383416808423435,167.64485183853316,140647.405485406,1,FALSE
4802304,48,386527.6609933602,494163.0094043887,114257.68454370751,172454.4187776464,225000,220000,110000,150000,79685,94200,57200,55600,1013,984,511,482,27.846738868418903,50.93463469555664,-55.383679829162645,-214073.2422157138,0,FALSE
4802305,48,228964.117492174,236536.01110066957,164556.36774356387,171214.7594784763,187500,180000,142000,170000,100000,92000,59200,64600,709,746,635,630,3.3070219436258923,4.046268051618964,-25.22201235993739,-57749.358013697696,0,FALSE
4802306,48,378123.644072463,536408.8023698688,345768.1225500871,462409.27086177416,275000,290000,250000,300000,102120,124150,97000,108000,1007,993,725,702,41.860687840793254,33.73392186979027,22.290493628364274,84285.62678931118,1,FALSE
4802307,48,82304.09246942717,86753.18679338768,412228.27663592325,493988.0030860229,85000,79000,360000,400000,46800,47800,140000,129700,715,688,551,551,5.40567812665352,19.833604603089665,500.1985906952569,411683.91061659576,1,FALSE
4802308,48,117810.01844481096,113821.96688728152,247780.41571852504,282742.12510290445,112500,100000,215000,260000,57000,60000,74000,90000,1065,977,782,760,-3.385154853700049,14.109956706221451,139.99837096652118,164932.1066580935,1,FALSE
4802309,48,125565.14641279166,118581.57977590518,446205.1148622922,497685.2927455097,112500,110000,370000,400000,56000,59400,145500,134080,724,730,860,830,-5.561707875470643,11.537334774637294,296.3562397397955,372120.1463327181,1,FALSE
4802310,48,140758.46035166123,131974.92319882123,256708.5530468066,458209.68242766405,112500,120000,225000,275000,61200,69500,96000,87000,693,723,526,455,-6.2401486425013575,78.49412377939625,225.52905259328966,317451.22207600286,1,FALSE
4802311,48,178156.84211710686,170049.26693849225,785897.3192168664,828485.8069810524,137500,130000,500000,475000,70000,71000,175000,154000,894,927,979,1038,-4.550807637960548,5.419090601635429,365.03170865392207,650328.9648639455,1,FALSE
4802312,48,126193.65509203715,115654.95185249158,1206787.4684270953,1317350.487168931,112500,105000,800000,850000,69000,65000,180000,230550,926,931,728,735,-8.351214830776836,9.161763909095065,943.9118244163261,1191156.832076894,1,FALSE
4802313,48,128685.31216851038,130711.7716373942,501131.7471373248,693033.0294305007,112500,105000,400000,475000,57000,65500,151000,167000,822,823,511,480,1.5747402984345336,38.2935791614474,438.54866398660187,564347.7172619903,1,FALSE
4802314,48,151608.79215932975,140985.92894939956,153302.52267370603,180056.70857433797,137500,135000,93000,150000,72200,72000,55200,60000,1379,1427,540,629,-7.006759343327753,17.451888875681718,18.76402813440499,28447.91641500822,1,FALSE
4802315,48,249563.2957374609,229764.5904599757,240450.04081077466,289060.0693832987,187500,175000,180000,210000,98700,83400,65800,75000,1246,1217,679,528,-7.933340204928737,20.21626962865784,15.826355205449827,39496.77364583779,1,FALSE
4802400,48,161380.04981971852,163058.63219737084,299185.31437663606,340657.67398469104,137500,140000,250000,300000,73000,73800,100000,99300,1293,1317,1352,1399,1.0401424336697762,13.8617631331485,111.09032644694794,179277.6241649725,1,FALSE
4802501,48,123170.67857142857,118760.47980546825,600825.7118945945,671680.6139271368,112500,104000,500000,550000,67300,68000,180500,188000,789,774,990,1009,-3.580558958602129,11.792921080077322,445.32509012493495,548509.9353557082,1,FALSE
4802502,48,83292.84979692865,87770.91003927351,255923.4578763173,322504.4923460502,65000,65000,250000,285000,38600,44000,94000,107100,676,716,636,713,5.376284102732168,26.01599518161802,287.1934903564102,239211.64254912158,1,FALSE
4802503,48,171146.8638409573,172314.90507706723,186803.94783844514,196566.3386940359,112500,130000,165000,195000,73000,72600,77100,70000,1452,1473,505,486,0.6824789013927695,5.226008855034277,14.852433917048177,25419.474853078602,1,FALSE
4802504,48,160231.10429163827,150041.20659575667,224214.9286348426,246662.41938776735,137500,130000,220000,245000,75000,72250,82190,100000,1662,1926,582,575,-6.359500385976788,10.011595075135624,53.94165850521417,86431.31509612908,1,FALSE
4802505,48,146983.84404526718,149924.72335508428,308455.95087514457,376574.785564352,112500,135000,290000,350000,68200,88000,121100,125000,683,659,1029,949,2.0008180687609363,22.083812776489527,156.20148119706056,229590.94151908482,1,FALSE
4802506,48,152833.95022335672,149853.74640697494,210257.48555581234,262041.30618896,137500,135000,182000,240000,75000,77000,81000,97900,1654,1657,745,754,-1.9499619109670376,24.628764343993726,71.45490632546235,109207.35596560329,1,FALSE
4802507,48,243321.06179991493,227243.70799982882,214541.65252749826,274559.0387860115,162500,170000,200000,250000,93000,95600,89900,95600,1084,1060,914,890,-6.607464919459644,27.974701206713554,12.838172230147448,31237.97698609659,1,FALSE
4802508,48,176301.148476721,174127.52842033218,114531.08020133695,163815.1756230704,162500,150000,100000,147000,80000,89000,60000,53600,1246,1221,702,750,-1.2329018132719762,43.031197588546036,-7.082184637781451,-12485.9728536506,0,FALSE
4802509,48,263973.6082189719,283185.0272641062,236227.9331385401,271828.14105177333,225000,200000,220000,250000,97200,106100,94000,100000,1927,1971,945,1060,7.277780220058226,15.070278709315401,2.9754992879007633,7854.532832801458,1,FALSE
4802510,48,123512.75607583662,130671.39906321822,348957.6177546677,422721.77307063993,112500,115000,300000,350000,72000,73200,129700,129500,824,766,1241,1190,5.7958734100194595,21.138428153711093,242.24948620779662,299209.0169948033,1,FALSE
4802511,48,189526.6494678462,192149.41775735622,253627.01385828314,341865.2430140834,137500,150000,240000,315000,76000,86750,112400,130600,1466,1374,632,562,1.3838519790616444,34.79054845676034,80.37845546996911,152338.5935462372,1,FALSE
4802600,48,140043.42152397524,172691.5487980493,147983.1644419596,135338.25193428798,112500,125000,96000,100000,64500,71600,65000,65000,1200,1280,2500,2319,23.312860339166132,-8.544831809317799,-3.3597933687172423,-4705.169589687255,0,FALSE
4802700,48,150219.22270480756,146436.52065058646,166383.07348183257,186919.5409078325,112500,100000,135000,150000,57800,54080,75000,70000,1506,1612,1036,1041,-2.5181211739155374,12.342882599919225,24.43117301648133,36700.318203024945,1,FALSE
4802800,48,76080.72729176757,88621.28324014728,136446.3783694394,152955.9267899878,55000,65000,100000,125000,47500,53000,71400,74000,1246,1240,989,967,16.483223011640007,12.099660407143602,101.04424896387475,76875.19949822023,1,FALSE
4802900,48,109502.98300203153,112129.79450105311,168587.4734705414,208213.51570252367,85000,90000,150000,170000,57310,62200,82600,78000,875,850,830,809,2.398849261460622,23.504736986823907,90.14414949651265,98710.53270049214,1,FALSE
4803000,48,103795.69118152269,104936.5912744911,297469.7996918336,303338.6720328066,85000,85000,250000,270000,55300,55000,120000,102500,856,875,831,813,1.0991786653004245,1.9729304780024424,192.24591944025303,199542.98085128394,1,FALSE
4803100,48,96467.26502507721,94288.95786572719,204598.5896250642,206375.10364216004,65000,60000,175000,150000,47000,54950,98600,68700,1054,1131,909,818,-2.2580791098242057,0.8682924062924318,113.9327818493783,109907.83861708283,1,FALSE
4803200,48,140377.56619040592,151064.20764298592,154877.06999041227,159551.26188282357,112500,125000,135000,130000,67800,73100,81000,69000,936,996,796,771,7.6127843946836915,3.0180012397578646,13.65866086210011,19173.69569241765,1,FALSE
4803400,48,69570.9823159276,76445.43541770734,225683.98845575383,281642.24525764113,55000,54000,165000,200000,46700,60000,74300,81600,901,929,1887,1845,9.88120747032474,24.794960947288523,304.82717920911386,212071.26294171353,1,FALSE
4803501,48,214392.3178510914,191489.47524973354,162338.13989895396,221853.12725216485,162500,160000,158000,189000,76300,79990,78250,80000,802,850,769,806,-10.682678759630404,36.66112436070507,3.4799798219707916,7460.809401073464,1,TRUE
4803502,48,99316.38681907702,110499.52238684634,211286.86594464502,254290.74058635527,85000,85000,165000,220000,40900,42300,83600,86600,563,557,1270,1267,11.260111171927196,20.353311811145335,156.04107109695042,154974.35376727825,1,FALSE
4803801,48,85622.7899956878,93917.70867661598,148287.993319856,170225.96245473603,65000,70000,93000,125000,47210,47500,58420,69000,491,510,509,469,9.68774631303878,14.794164142177042,98.80917506111292,84603.17245904823,1,FALSE
4803802,48,141611.60567095285,147788.65461442695,217849.77616273623,251175.24543069524,112500,120000,200000,200000,66000,75000,90640,101800,1351,1265,1497,1364,4.361965189369454,15.297453986394968,77.36911056168888,109563.6397597424,1,FALSE
4803900,48,165491.48275123216,139029.6470742158,188064.32285339423,188015.55333409665,112500,95000,125000,150000,60150,50000,66000,72400,1232,1172,1407,1259,-15.989847475591205,-0.025932361097324684,13.610410764596756,22524.070582864486,1,TRUE
4804000,48,157700.28775550702,175920.50733460207,152498.05758634736,175061.660874931,137500,133000,120000,130000,68200,72900,68000,72400,794,962,1123,1036,11.553700908487267,14.795993893763324,11.009094128186021,17361.37311942398,1,FALSE
4804100,48,93005.01459297678,110390.18373533186,139499.45884578998,153958.03611950477,75000,75000,98000,110000,45000,49600,55000,59000,1168,1124,1117,964,18.692722342379927,10.36461172920969,65.53734956473072,60953.021526528,1,FALSE
