county_geoid,h2007,fhfa_rec_0709,fhfa_covid_1921,fhfa_trough_1221
13113,336.73,-7.52828675793663,15.16125687026857,76.4659145081837
13115,320.07,-4.320929796606987,18.749452154857572,53.27927588157648
13117,240.4,-8.905990016638931,19.17567757337453,91.35287485907553
13119,215.76,-6.066926214312196,24.318942890759352,74.824996818124
13121,570.37,-7.410978838297943,14.520690173363015,85.34945939372498
13123,200.57,-6.576257665652885,25.177406981204452,84.5669848002828
13127,529.04,-7.044835929230297,15.684518478715127,59.50388277584171
13129,219.63,-6.515503346537354,18.60614083785286,67.95065610449296
13131,210.07,-3.3607845004046233,13.807554152606949,27.65398937793786
13133,276.95,-1.5381837876873083,18.264253460112336,47.216890595009595
13135,383.6,-12.13503649635037,21.47999829591445,125.27255490598827
13137,184,-6.336956521739124,19.234741299184144,72.48823485470979
13139,612.12,-8.292491668300329,19.81199446185238,94.12723151034288
13141,143.82,-6.369072451675706,31.893223819301863,45.47925348795074
13143,197.89,-10.278437515791595,18.748606341702722,82.08985844218013
13145,207.19,-2.3842849558376344,14.516531192340288,29.718126871151785
13147,219.59,-5.792613506990296,20.765696784073494,55.691561371841146
13149,195.9,-11.368044920878006,21.423892779765218,72.67841788478073
13151,280.23,-13.032152160725119,23.6959711846318,115.0585643047663
13153,308.42,-3.7675896504766215,15.480478087649407,33.35296282664704
13155,142.52,0.2596126859387926,1.4569699962958538,28.260360571294797
13157,204.59,-8.59279534679115,21.063635175748075,95.27188422087957
13159,189.42,-3.558230387498673,17.924201139460006,86.71948540947598
13161,123.36,0.5674448767833962,9.920506164828025,33.21863940228076
13163,139.1,6.024442846872757,11.266801927466407,39.34413212640941
13165,140.09,-2.441287743593412,11.589493636609816,46.79846825184788
13169,178.17,-2.733344558567652,15.16640346259579,37.365703920747876
13171,196.09,-4.4673364271507925,21.800760606509616,69.7831325301205
13175,184.68,-3.4600389863547854,10.57355284121082,32.56717178148478
13177,166.32,-1.5933140933141021,15.64963684896643,27.063156458873273
13179,211.86,-0.5522514868309347,23.39178252749534,32.30794904600322
13181,191.31,-5.577335215095925,12.162606978275182,34.69266750115292
13185,344.46,-1.6344423155083332,14.10280373831776,23.785866369258855
13187,177.59,-5.65347147924995,19.87475455076155,70.09036144578312
